Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,5D_ReturnPct,10D_ReturnPct,20D_ReturnPct,50D_ReturnPct,200D_ReturnPct,200D_ReturnPct_Percentile,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA5,PriceVsMA5Pct,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
2203,RGTI,Technology,Computer Hardware,NASDAQ,100.73,61.97,94.55,28.97,109.49,75.96,134.43,88.07,92.54,40.07,130.59,87.65,18.36,-14.04,-11.0,-32.08,-3.92,11.27,60.25,7100038720.400131,332398807.0,0.1877,-68.43,31322990,0.58,19.79,-7.23,20.49,-10.4,21.93,-16.28,20.2,-9.11,11.5,30.78,35398359,54126916,44677365,1.989
2204,IMO,Energy,Oil & Gas Integrated,NYSE ARCA,100.7,61.94,89.5,19.63,110.48,76.79,112.19,79.27,156.09,91.45,105.41,73.24,113.24,0.61,-6.39,-7.24,-8.83,28.46,74.21,55964134928.39986,497237969.0,0.18120001,-18.79,442052,0.75,113.53,-0.26,115.38,-1.85,118.81,-4.69,124.61,-9.12,2.96,27.1,527685,587825,569563,-0.004
2205,BMY,Healthcare,Drug Manufacturers - General,NYSE,100.69,61.91,98.95,43.07,96.97,60.55,95.42,61.63,117.52,77.12,98.52,65.27,57.52,6.52,1.09,1.07,-0.64,26.21,72.61,110271847338.0,2042071247.0,0.0189,-8.54,23994096,1.84,55.63,3.4,55.67,3.32,55.87,2.95,57.09,0.75,2.45,150.66,16210259,13011583,11892415,0.026
2206,BSAA,Financial Services,Shell Companies,NASDAQ,100.69,61.91,99.49,46.69,114.84,80.06,108.97,77.1,99.6,54.29,89.94,45.95,11.61,-19.73,-12.07,-9.32,13.4,15.78,64.38,106996770.28226852,7399500.0,0.0018000001,-32.5,3398,0.15,12.39,-6.3,13.47,-13.81,12.71,-8.65,11.47,1.22,15.92,0.18,9909,23276,16447,
2207,IPHA,Healthcare,Biotechnology,NASDAQ,100.68,61.89,115.68,86.55,87.57,39.58,79.33,29.82,69.31,19.41,84.1,34.55,1.79,-1.1,2.87,2.87,5.92,-12.47,34.83,169964945.90681076,93903288.0,0.0021,-31.94,10509,0.08,1.84,-2.72,1.81,-1.1,1.79,0.0,1.69,5.92,5.11,36.52,56470,123646,83416,-0.467
2208,AURA,Healthcare,Biotechnology,NASDAQ,100.67,61.87,101.08,52.87,86.58,37.96,106.59,75.08,111.95,72.64,74.49,23.21,7.0,10.41,12.72,-6.67,-1.27,8.36,57.22,655470793.4955368,103386558.0,0.0437,-26.59,1214881,2.18,6.97,0.43,6.67,4.95,6.72,4.17,7.23,-3.18,5.93,54.21,699898,556082,631271,
2209,KULR,Technology,Electronic Components,NYSE ARCA,100.66,61.86,98.52,39.89,87.43,39.26,119.13,82.85,53.22,10.24,37.14,5.84,3.59,-9.34,-6.02,-26.13,35.98,-13.7,33.85,183178375.1645708,46257165.0,0.2042,-54.79,1661182,0.57,3.77,-4.77,3.79,-5.28,4.05,-11.36,3.53,1.7,9.73,31.49,1964818,2900512,2420249,0.979
2210,VRTX,Healthcare,Biotechnology,NASDAQ,100.64,61.84,108.4,74.32,87.96,40.43,86.17,40.04,98.02,49.07,94.03,57.36,491.34,8.79,10.4,9.68,11.24,23.93,70.8,114626141718.99426,253805417.0,0.02,-3.26,5669334,3.64,476.39,3.14,464.11,5.87,451.74,8.77,441.52,11.28,2.56,72.65,2039023,1557404,1374604,0.078
2211,E,Energy,Oil & Gas Integrated,NYSE,100.62,61.81,84.44,12.79,122.16,84.38,121.93,84.05,161.79,92.47,110.87,77.79,46.08,-5.86,-14.76,-11.91,-14.05,35.08,78.31,71606727471.5194,1462854471.0,0.0015,-20.55,455412,1.1,47.64,-3.27,49.26,-6.46,51.59,-10.68,53.09,-13.2,3.47,10.02,586671,415067,443016,-0.126
2212,AVK,Financial Services,Asset Management,NYSE,100.62,61.81,102.12,56.34,97.43,61.12,97.54,65.1,94.51,42.76,98.67,65.53,12.73,-1.47,1.0,-1.63,4.39,11.3,60.28,570401801.688282,44148746.0,0.00090000004,-4.14,102058,0.68,12.81,-0.62,12.82,-0.7,12.8,-0.55,12.56,1.35,1.73,22.75,123795,149041,141509,0.081
2213,EW,Healthcare,Medical Devices,NYSE,100.61,61.79,106.2,68.59,94.17,56.05,88.91,48.92,98.28,49.88,100.54,68.27,90.78,3.91,5.85,5.61,16.09,13.76,62.5,50301888351.44043,575800000.0,0.024,1.32,14298608,2.75,88.6,2.46,87.7,3.51,87.13,4.19,84.29,7.7,2.65,60.36,5458340,5208226,5346798,0.167
2214,COHN,Financial Services,Capital Markets,NYSE ARCA,100.57,61.77,106.25,68.78,89.2,44.13,92.1,55.95,138.37,86.96,234.41,97.35,13.31,11.85,13.28,17.79,-34.57,32.2,76.39,29876793.542261124,2510655.0,0.0146,-59.17,14122,0.61,12.4,7.34,12.15,9.55,11.75,13.28,14.44,-7.83,4.91,218.15,18802,23010,31252,1.073
2215,SOLV,Healthcare,Medical Instruments & Supplies,NYSE,100.56,61.75,105.53,66.73,96.36,59.57,86.46,40.88,82.47,29.27,97.79,64.12,79.53,5.44,0.39,4.73,15.09,9.09,57.94,13062568579.008728,173174712.0,0.0515,-9.83,1115461,0.55,76.12,4.48,76.29,4.25,77.58,2.51,74.19,7.2,3.17,65.52,1449146,2021282,1788837,-0.03
2216,EXG,Financial Services,Asset Management,NYSE,100.56,61.75,102.02,56.08,97.93,61.89,94.46,60.1,99.22,53.14,102.87,70.9,9.51,-0.94,0.17,0.38,3.58,13.81,62.53,2936985966.305332,305936026.0,0.76,-2.76,353158,0.79,9.48,0.32,9.52,-0.11,9.47,0.42,9.34,1.82,1.52,51.88,421175,449165,445605,
2217,UBCP,Financial Services,Banks - Regional,NASDAQ,100.52,61.71,103.62,61.12,100.77,66.34,100.91,69.8,109.23,69.78,95.85,60.72,16.35,2.25,3.48,3.55,1.58,16.06,64.63,92438668.37682724,5781030.0,0.0028,-5.71,13541,1.21,15.96,2.44,15.77,3.68,15.77,3.68,15.58,4.94,2.89,178.0,11994,11148,10182,0.064
2218,GLO,Financial Services,Asset Management,NYSE ARCA,100.52,61.71,101.68,54.95,97.76,61.56,97.32,64.74,106.09,66.05,101.36,69.12,5.94,-0.83,2.46,-0.43,4.18,14.85,63.6,256169659.9915886,42766222.0,0.0004,-2.62,64519,0.48,5.96,-0.34,5.94,0.0,5.92,0.34,5.84,1.71,2.05,16.4,128481,135607,143420,-0.186
2219,ABNB,Consumer Cyclical,Travel Services,NASDAQ,100.51,61.69,109.04,75.9,89.87,47.11,89.67,50.68,95.24,43.78,95.45,59.94,145.56,2.21,11.22,8.22,5.85,17.57,66.05,84521038257.90994,593504923.0,0.0357,-1.15,5855841,1.5,141.98,2.52,140.53,3.58,136.76,6.43,137.47,5.88,3.16,82.75,4245754,3915654,3888134,0.179
2220,BMRC,Financial Services,Banks - Regional,NASDAQ,100.5,61.67,106.07,68.14,95.36,57.84,93.58,58.52,104.44,63.77,101.32,69.07,27.77,7.59,6.32,7.64,5.48,13.71,62.46,417856329.02376366,16189707.0,0.0446,-2.49,702265,5.79,26.58,4.48,26.24,5.83,26.01,6.77,25.87,7.34,2.71,195.26,186456,121298,123711,0.253
2221,NDRA,Healthcare,Diagnostics & Research,NASDAQ,100.49,61.65,101.47,54.19,98.45,62.57,116.3,81.79,103.82,62.85,80.17,29.15,4.99,4.83,12.39,-9.6,-2.92,19.95,67.8,8798689.063079834,1848464.0,0.0165,-58.28,158537,4.07,5.21,-4.22,4.99,0.0,4.89,2.04,5.09,-1.96,14.88,70.03,81943,38907,30662,
2222,FTS,Utilities,Utilities - Regulated Electric,NYSE,100.48,61.64,102.24,56.85,96.49,59.74,93.16,57.81,111.61,72.24,99.36,66.57,58.21,3.78,3.17,3.74,3.21,20.83,68.35,28557269767.23753,509132995.0,16.04,-0.97,545385,0.73,57.17,1.82,56.94,2.23,56.17,3.63,56.06,3.84,1.55,51.13,735988,751182,709471,0.019
2223,DGX,Healthcare,Diagnostics & Research,NYSE,100.45,61.62,104.57,63.91,96.64,59.91,88.88,48.82,108.8,69.33,91.63,51.56,209.88,7.63,2.97,6.97,9.64,16.43,65.04,21585803655.0,110696429.0,0.0311,-1.7,1265560,1.46,202.0,3.9,200.9,4.47,199.28,5.32,195.71,7.24,2.28,69.72,990116,869112,936553,0.092
2224,RLTY,Financial Services,Asset Management,NYSE,100.4,61.6,102.13,56.36,96.01,58.94,93.33,58.0,98.64,51.19,90.42,47.58,15.85,2.72,0.7,0.84,4.92,8.35,57.2,258026729.68327332,16722406.0,0.05,-0.75,100678,2.1,15.66,1.21,15.63,1.41,15.59,1.67,15.51,2.19,1.69,42.92,50237,48019,45049,
2225,INVH,Real Estate,REIT - Residential,NYSE,100.39,61.59,107.56,72.1,95.68,58.32,90.06,51.64,81.93,28.77,81.42,30.93,30.46,8.31,4.49,4.74,17.09,5.01,53.27,16876731879.316391,594041956.0,0.0432,-10.91,9723532,1.54,29.32,3.89,28.99,5.07,29.05,4.85,28.42,7.18,2.04,53.98,8023043,6330937,6004592,0.092
2226,HEI,Industrials,Aerospace & Defense,NYSE,100.35,61.55,110.39,78.96,99.07,63.61,95.09,61.35,85.99,32.62,101.86,69.72,345.21,2.41,1.77,0.04,18.08,9.14,58.03,47079143129.11258,139659277.0,0.0155,-4.56,327801,0.49,337.66,2.24,336.6,2.56,334.68,3.15,305.83,12.88,3.18,82.05,451710,666380,704118,0.253
2227,CAAP,Industrials,Airports & Air Services,NYSE,100.35,61.55,98.4,39.35,102.39,68.25,94.41,60.04,116.42,76.16,127.4,86.58,25.54,-7.26,-3.04,-2.82,-3.0,34.85,78.19,4495153500.214851,163222707.0,0.0506,-16.26,216988,1.07,26.05,-1.96,26.72,-4.42,26.35,-3.07,25.59,-0.2,4.42,47.85,207818,203462,227357,0.201
2228,PESI,Industrials,Waste Management,NASDAQ,100.35,61.55,121.46,90.41,75.91,25.86,70.0,20.02,101.04,58.15,114.31,80.55,12.25,11.36,25.26,21.77,0.49,22.13,69.47,233239072.0,21203552.0,0.0752,-25.76,591164,2.0,11.51,6.43,11.14,9.96,10.46,17.11,10.9,12.39,5.83,46.25,371616,296195,243781,-0.201
2229,TRNO,Real Estate,REIT - Industrial,NYSE,100.34,61.52,100.16,49.56,98.12,62.13,95.4,61.6,103.44,62.29,92.33,53.39,65.98,3.36,-0.23,-0.51,1.17,18.31,66.74,6802913627.788071,105717386.0,0.08930001,-2.73,821860,0.96,65.03,1.46,65.1,1.35,64.83,1.77,65.14,1.29,2.53,78.96,964256,852195,741607,0.127
2230,BV,Industrials,Specialty Business Services,NYSE,100.31,61.5,115.63,86.53,84.64,35.48,78.87,29.27,85.13,31.74,78.69,27.49,14.63,12.11,15.65,13.85,20.61,6.63,55.39,1216260017.7764893,93200000.0,0.35119998,-14.47,793531,1.36,13.92,5.1,13.37,9.42,12.87,13.68,12.63,15.84,3.03,62.11,633923,584397,603106,0.061
2231,SEB,Industrials,Conglomerates,NYSE ARCA,100.3,61.48,91.11,22.26,114.74,80.0,108.68,76.69,158.8,91.83,131.97,88.15,4738.08,-1.19,-9.3,-6.12,-15.22,21.64,68.94,4592627025.0,957795.0,0.1137,-20.89,4034,0.38,4797.56,-1.24,4923.26,-3.76,5066.46,-6.48,5152.76,-8.05,5.06,33.92,10683,10721,9900,0.036
2232,DNN,Energy,Uranium,NYSE ARCA,100.3,61.48,93.97,27.8,101.33,67.07,113.29,80.05,170.0,93.72,141.77,90.02,3.1,-7.46,3.33,-9.09,-20.1,29.71,75.02,3031806736.3908567,905016962.0,3.32,-30.02,27959010,1.14,3.18,-2.52,3.22,-3.73,3.24,-4.32,3.47,-10.66,6.08,58.33,28051031,24598890,23760638,-0.196
2233,SHG,Financial Services,Banks - Regional,NYSE,100.29,61.44,92.86,25.71,111.18,77.32,102.31,71.29,132.88,85.04,119.75,83.49,60.28,-9.56,-8.08,-4.33,-8.78,27.23,73.39,31383110379.131996,470864361.0,0.00090000004,-17.87,277987,0.97,63.25,-4.7,65.86,-8.47,65.19,-7.53,65.78,-8.36,4.07,20.38,330388,287662,264037,0.066
2234,AIRT,Industrials,Conglomerates,NASDAQ,100.29,61.44,110.02,78.12,90.97,50.1,88.83,48.71,108.75,69.29,82.88,32.91,24.08,4.11,9.45,16.33,4.7,-4.06,41.27,62512037.80185509,2702639.0,0.0195,-9.81,1131,0.85,23.14,4.06,22.58,6.64,22.31,7.93,21.79,10.51,4.42,0.0,2793,1331,1382,-0.087
2235,EXR,Real Estate,REIT - Industrial,NYSE,100.27,61.41,103.82,61.65,95.53,58.0,89.13,49.57,93.7,41.7,82.09,31.8,149.21,2.67,0.38,3.44,6.93,7.79,56.61,30702552215.710327,211260936.0,0.032899998,-3.85,713168,0.6,147.22,1.35,146.74,1.68,145.25,2.73,142.67,4.58,2.15,37.55,1407396,1181505,1192683,0.038
2236,MMI,Real Estate,Real Estate Services,NYSE,100.27,61.41,107.46,71.81,95.01,57.4,86.69,41.51,88.14,34.74,76.44,25.14,31.41,7.13,3.56,10.52,15.95,-1.66,43.56,1108935399.0177002,37821808.0,0.072399996,-6.57,125490,0.49,29.88,5.12,29.71,5.72,29.67,5.86,29.01,8.27,2.81,104.38,210239,256156,241451,0.182
2237,EHLD,Industrials,Marine Shipping,NASDAQ,100.23,61.39,94.3,28.54,114.64,79.94,118.53,82.6,118.97,78.48,85.33,36.33,7.95,-0.63,-8.24,-9.85,1.98,16.1,64.66,22532920.0,2816615.0,0.0106,-35.58,1528,0.12,7.95,0.0,8.03,-1.0,8.35,-4.79,8.35,-4.79,2.82,22.3,3672,12684,8502,1.66
2238,ORA,Utilities,Utilities - Renewable,NYSE,100.22,61.37,87.78,17.13,121.19,83.79,125.42,85.22,118.92,78.43,122.08,84.68,116.12,-9.05,-14.87,-15.66,2.12,29.05,74.64,7846389921.154137,61453555.0,0.0887,-20.68,1740781,1.9,122.64,-5.32,127.78,-9.13,133.77,-13.19,126.58,-8.26,4.18,2.99,937648,918406,972945,0.758
2239,SMHI,Industrials,Marine Shipping,NYSE,100.2,61.35,101.77,55.28,95.16,57.58,100.03,68.8,123.63,81.24,92.98,55.09,7.55,13.02,3.0,-2.33,0.4,21.97,69.27,180776005.71445227,27062277.0,0.0359,-7.59,165395,1.4,7.62,-0.92,7.35,2.72,7.41,1.89,7.38,2.3,6.79,17.57,188729,118186,98221,-0.202
2240,SWX,Utilities,Utilities - Regulated Gas,NYSE,100.19,61.33,102.15,56.42,97.36,61.07,93.8,59.0,111.89,72.55,97.64,63.87,90.93,2.77,3.31,4.84,0.6,20.54,68.18,6403729005.9976425,72374873.0,0.026199998,-3.71,691044,1.33,89.27,1.86,88.74,2.47,87.89,3.46,89.02,2.15,1.7,105.97,603554,519344,506798,-0.216
2241,RBA,Industrials,Specialty Business Services,NYSE,100.19,61.33,110.34,78.87,89.37,44.99,88.31,47.46,89.46,36.29,90.63,48.42,115.31,4.29,8.66,8.87,11.48,-0.56,44.43,20599190943.145752,186300000.0,0.0896,-3.57,1011303,0.92,112.09,2.87,110.73,4.14,107.83,6.94,105.59,9.21,2.41,38.07,1343730,1101713,1105832,0.114
2242,FUND,Financial Services,Asset Management,NASDAQ,100.18,61.3,93.52,27.01,107.59,73.89,106.47,74.99,119.49,78.8,104.1,72.01,9.4,-3.59,-6.63,-6.73,-2.83,21.0,68.44,291483406.5,29895734.0,0.0013,-10.22,17661,0.74,9.52,-1.26,9.75,-3.59,9.93,-5.34,9.95,-5.53,1.92,0.0,24536,23918,26155,0.038
2243,CPT,Real Estate,REIT - Residential,NYSE,100.17,61.28,106.77,70.02,96.96,60.53,86.72,41.6,86.75,33.31,90.19,46.83,116.31,6.72,1.63,7.67,14.73,7.45,56.28,10799883846.35965,99090596.0,0.081199996,-1.01,547419,0.44,112.13,3.73,111.98,3.87,111.34,4.46,107.33,8.37,2.03,88.19,1244591,1249180,1218004,-0.005
2244,IBCP,Financial Services,Banks - Regional,NASDAQ,100.17,61.28,104.93,64.92,96.05,59.02,89.61,50.53,103.06,61.72,92.16,52.91,36.23,5.6,2.58,6.12,6.33,14.93,63.73,706997274.9682503,20606157.0,0.0334,-7.51,483766,3.02,35.36,2.46,35.02,3.46,34.72,4.35,34.06,6.37,2.37,66.5,234956,160312,165295,0.097
2245,INVA,Healthcare,Biotechnology,NASDAQ,100.16,61.25,102.99,59.17,93.75,55.4,88.92,48.96,118.83,78.33,99.11,66.26,23.57,4.8,5.04,7.67,-1.46,16.8,65.3,1659958748.116518,73808749.0,0.107,-6.28,1615556,1.78,23.36,0.9,22.97,2.61,22.5,4.76,22.74,3.65,2.71,28.19,843325,908991,783943,0.106
2246,XELB,Consumer Cyclical,Apparel Manufacturing,NASDAQ,100.15,61.23,98.55,40.12,107.34,73.61,130.65,86.85,103.98,63.03,39.4,6.51,1.79,-12.25,2.29,-16.36,-9.14,21.77,69.14,12354486.608977318,6056121.0,0.0046,-32.7,35692,0.05,1.89,-5.29,1.94,-7.73,2.0,-10.5,2.11,-15.17,12.68,30.84,122419,684229,419797,-0.141
2247,BKR,Energy,Oil & Gas Equipment & Services,NASDAQ,100.14,61.22,87.75,17.11,117.85,81.91,113.07,79.91,135.6,86.06,98.21,64.79,56.56,-3.17,-10.9,-12.59,-5.53,25.93,72.37,57946732440.392334,992068697.0,0.0291,-19.67,8869748,1.1,57.54,-1.7,59.33,-4.67,61.77,-8.43,63.78,-11.32,3.25,29.65,9165354,8073618,8287530,0.025
2248,WFRD,Energy,Oil & Gas Equipment & Services,NASDAQ,100.11,61.2,79.65,8.64,126.17,86.21,127.09,85.71,144.9,89.06,124.01,85.39,82.75,-9.69,-18.09,-20.34,-16.87,34.81,78.15,6590517973.611176,71925332.0,0.0661,-26.87,2237310,1.84,86.65,-4.5,91.83,-9.89,97.17,-14.84,102.62,-19.36,5.12,39.42,1610811,1218110,1269934,-0.034
2249,AZN,Healthcare,Drug Manufacturers - General,NYSE,100.06,61.18,100.79,51.88,93.55,55.0,91.17,54.02,121.56,80.29,109.39,76.9,188.41,7.71,3.36,1.66,-6.36,17.2,65.76,271292313811.93597,1550862203.0,0.0011,-11.42,3235235,1.68,182.91,3.01,180.21,4.55,180.98,4.11,185.04,1.82,2.02,105.77,1958673,1920947,1986350,0.125
2250,UDR,Real Estate,REIT - Residential,NYSE,100.04,61.17,105.43,66.35,95.01,57.4,87.91,46.05,86.24,32.76,83.81,34.03,39.98,6.44,2.22,5.54,14.69,6.34,54.93,12203832372.883747,324915653.0,0.0764,-3.89,2604144,0.49,38.7,3.31,38.56,3.68,38.38,4.17,37.3,7.18,1.92,84.73,4386454,5261931,4634764,0.042
2251,BOW,Financial Services,Insurance - Property & Casualty,NYSE,100.03,61.15,112.01,81.87,91.35,50.8,80.31,31.02,69.61,19.6,78.16,26.85,29.77,9.13,8.45,11.0,22.81,-1.1,44.04,895821617.3480892,32838035.0,0.042600002,-21.62,131611,0.75,28.58,4.16,27.96,6.47,26.93,10.55,26.34,13.02,3.51,146.58,147541,176363,195414,0.269
2252,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,100.01,61.13,113.51,83.95,86.86,38.47,78.12,28.67,84.43,31.04,82.79,32.79,119.76,6.64,9.52,11.25,15.29,-11.59,35.38,6845038369.514236,60953145.0,0.14060001,-16.33,479474,0.66,115.69,3.52,112.94,6.04,108.96,9.91,105.34,13.69,4.38,26.57,855797,723085,856431,0.08
2253,TALO,Energy,Oil & Gas E&P,NYSE,100.0,61.1,86.76,15.93,115.0,80.15,121.74,83.94,154.87,91.18,109.35,76.86,13.32,-3.27,-10.0,-9.63,-7.31,39.92,80.57,2298568590.2725754,166925818.0,0.088999994,-21.88,2226612,1.16,13.75,-3.13,13.92,-4.31,14.44,-7.76,14.96,-10.96,4.62,22.75,2165501,1914487,1835202,-0.079
2254,CB,Financial Services,Insurance - Property & Casualty,NYSE,100.0,61.1,104.42,63.48,95.34,57.8,89.36,50.16,106.57,66.71,96.99,62.8,341.44,5.58,4.44,8.31,4.66,24.02,70.89,125433955913.08978,387860106.0,0.0094,-1.22,1555050,0.94,332.94,2.55,330.01,3.46,323.72,5.47,324.24,5.3,2.07,141.72,1547215,1650391,1665321,0.102
2255,FIVN,Technology,Software - Infrastructure,NASDAQ,100.0,61.1,106.86,70.23,90.38,48.48,94.38,60.01,63.94,15.59,62.91,15.17,21.32,9.93,2.35,-6.61,38.8,-19.18,29.98,1484958582.3082123,76563988.0,0.120900005,-28.24,4977433,1.58,19.64,8.55,19.95,6.87,21.76,-2.02,20.7,3.0,6.0,119.59,2864333,3153181,3484112,0.092
2256,TFC,Financial Services,Banks - Regional,NYSE,99.99,61.07,103.57,60.94,102.92,68.91,91.93,55.53,100.58,57.22,105.64,73.47,50.49,4.47,-0.37,5.63,2.89,15.12,63.86,60213347642.02309,1245879275.0,0.0273,-10.16,4788291,0.47,49.88,1.22,49.51,1.98,49.08,2.87,49.07,2.89,2.62,32.87,14129549,10292313,9192871,0.052
2257,QQQX,Financial Services,Asset Management,NASDAQ,99.98,61.05,97.18,35.47,103.14,69.25,105.07,73.83,101.92,59.8,101.43,69.22,28.68,-4.4,-4.82,-6.4,-0.03,14.36,63.17,1464803490.0,48826783.0,0.0013,-10.01,94546,1.02,28.99,-1.07,29.54,-2.91,29.9,-4.08,29.65,-3.27,2.47,46.34,104544,92954,88916,
2258,THQ,Financial Services,Asset Management,NYSE,99.96,61.03,102.01,56.04,97.5,61.23,93.15,57.79,92.62,40.25,98.23,64.87,18.58,0.85,0.48,0.8,5.4,18.98,67.17,770737050.8071423,41437475.0,0.0111,-8.88,320961,1.74,18.51,0.38,18.46,0.65,18.29,1.59,18.1,2.65,2.07,70.09,266876,183938,158007,
2259,FSS,Industrials,Farm & Heavy Construction Machinery,NYSE,99.94,61.01,110.5,79.17,88.98,43.56,87.35,43.79,105.3,64.96,100.49,68.21,125.37,5.78,13.65,10.62,10.94,1.79,47.37,7229987176.339478,61002256.0,0.0844,-5.66,638630,1.31,121.93,2.82,117.42,6.77,112.65,11.29,114.48,9.51,3.11,41.57,590603,487294,486462,0.349
2260,MTRX,Industrials,Engineering & Construction,NASDAQ,99.93,61.0,109.08,75.96,102.78,68.77,94.89,60.96,89.54,36.42,86.38,37.95,13.87,-0.79,2.97,4.84,14.34,-2.67,42.65,393311210.1213455,28133850.0,0.0229,-13.9,662825,2.47,13.76,0.8,13.76,0.8,13.62,1.84,13.03,6.45,3.87,61.44,306702,268667,267644,0.033
2261,ACAD,Healthcare,Biotechnology,NASDAQ,99.9,60.98,115.97,86.96,82.96,33.3,76.55,26.77,99.5,54.04,119.87,83.54,25.32,17.11,18.37,17.06,16.36,1.93,47.62,3702119653.106861,171235870.0,0.1089,-10.69,6684211,4.26,23.42,8.11,22.36,13.24,21.91,15.56,21.85,15.88,3.63,27.2,2082481,1570193,1728132,0.097
2262,AREC,Basic Materials,Coking Coal,NASDAQ,99.89,60.96,89.94,20.26,111.0,77.2,126.24,85.56,214.72,96.64,248.89,97.64,2.08,-3.26,-4.15,-13.69,-12.97,-0.48,44.46,229988245.00157547,106971272.0,0.0844,-70.75,12478584,3.38,2.05,1.46,2.1,-0.95,2.21,-5.88,2.23,-6.73,7.59,158.37,3678728,3687299,3254099,
2263,OVLY,Financial Services,Banks - Regional,NASDAQ,99.88,60.95,99.2,45.03,104.48,70.61,98.35,66.33,115.14,75.2,98.44,65.14,33.68,-1.03,-2.77,2.37,-2.8,17.52,66.02,286309965.4696655,8413458.0,0.0073,-6.37,169876,2.43,33.61,0.21,33.81,-0.38,33.79,-0.33,33.65,0.09,3.62,72.95,70337,69889,54201,0.061
2264,VPV,Financial Services,Asset Management,NYSE,99.85,60.93,100.88,52.13,101.13,66.8,96.05,62.84,104.87,64.4,94.51,58.21,11.2,0.0,-2.03,2.05,6.33,16.87,65.41,200252670.1897173,17879703.0,0.0027,-2.61,29720,0.86,11.16,0.36,11.21,-0.09,11.16,0.36,10.92,2.56,1.38,25.86,37772,34727,35674,-0.105
2265,B,Basic Materials,Gold,NYSE,99.81,60.91,91.64,23.24,107.84,74.35,113.22,79.98,141.87,88.18,175.9,94.58,37.29,-7.56,-4.63,-10.18,-13.06,30.06,75.2,67752579715.67722,1679538410.0,1.37,-31.82,11428539,0.89,37.76,-1.24,39.53,-5.67,40.18,-7.19,40.76,-8.51,4.78,14.57,11891453,12865251,12779690,0.667
2266,JHG,Financial Services,Asset Management,NYSE,99.81,60.91,98.99,43.39,101.74,67.49,99.81,68.6,119.43,78.76,106.8,74.49,51.93,0.1,0.19,0.31,0.64,18.22,66.59,7993442759.490505,154075609.0,0.0469,-3.4,4010561,1.46,51.92,0.02,51.87,0.12,51.82,0.21,51.73,0.39,0.16,-0.0,4042776,2741305,2494165,0.11
2267,AOMR,Real Estate,REIT - Mortgage,NYSE,99.77,60.87,107.97,73.09,91.02,50.23,87.4,43.94,95.04,43.53,88.05,40.72,9.05,7.1,7.48,8.9,4.75,3.13,50.24,210528762.3979082,24914647.0,0.0249,-10.76,134133,0.87,8.79,2.96,8.61,5.11,8.42,7.48,8.43,7.35,2.7,102.34,179453,153901,125974,
2268,GAIN,Financial Services,Asset Management,NASDAQ,99.77,60.87,98.56,40.33,99.45,64.22,101.27,70.22,105.26,64.9,95.44,59.88,15.16,3.13,-0.51,-3.65,0.22,13.11,61.89,588568661.6263876,39821967.0,0.017,-11.55,187345,0.71,14.87,1.95,14.95,1.4,15.24,-0.52,15.77,-3.87,2.06,80.23,235504,263888,351068,-0.086
2269,SBH,Consumer Cyclical,Specialty Retail,NYSE,99.75,60.85,107.52,71.97,89.59,46.09,84.88,37.81,111.59,72.19,112.75,79.37,14.46,4.56,6.64,9.13,4.86,-1.23,43.92,1319499354.1009102,95408486.0,0.2831,-19.31,879382,0.57,13.85,4.4,13.7,5.55,13.21,9.46,13.38,8.07,4.68,54.67,1766248,1548159,1569995,0.023
2270,BENF,Financial Services,Asset Management,NASDAQ,99.73,60.83,106.92,70.42,81.82,32.02,91.55,54.74,89.42,36.25,169.42,93.94,3.7,8.82,6.32,-2.63,13.15,-8.78,37.4,48836356.96982288,14363634.0,0.119899996,-70.35,28708,1.48,3.54,4.52,3.49,6.02,3.56,3.93,3.44,7.56,6.29,116.06,16590,19410,23906,0.734
2271,NATL,Technology,Software - Application,NYSE,99.71,60.8,96.13,32.64,103.2,69.36,105.04,73.81,127.83,83.15,101.21,68.97,43.23,-0.92,-2.13,-4.51,-3.31,9.58,58.67,3219802499.4546623,73797901.0,0.044499997,-10.87,1788991,2.65,43.43,-0.46,43.64,-0.94,44.01,-1.77,44.45,-2.74,1.18,58.96,749559,675763,795175,0.065
2272,VOD,Communication Services,Telecom Services,NASDAQ,99.71,60.8,91.7,23.41,111.77,77.85,102.24,71.18,130.5,84.11,120.77,84.08,13.89,-2.87,-8.98,-5.23,-9.24,21.89,69.25,32928240469.600235,2302674128.0,0.0039,-16.38,2379851,0.76,13.95,-0.43,14.4,-3.54,14.62,-4.99,14.95,-7.09,2.13,37.34,3042925,3148425,3727615,
